id;document;tag;content
123;O3.docx;3b. Görme yetersizliği;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;4. Kullanımın Etkileri;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;4a. Akademik beceriler;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;4a. Yararlı;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
124;O3.docx;3. Öneriler;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
124;O3.docx;3b. Çoklu yetersizlik;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
124;O3.docx;4. Kullanımın Etkileri;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
124;O3.docx;4a. Yararlı;Ben düşünüyorum ben çünkü yaşayarak gördüm. Hani öncesinde belki bu konuya biraz daha yabancı olanlar, mesela şeydekiler bilmiyorum kullanıyor mu normal sınıfa giren öğretmenler bilmiyorum kullanıyor mu hatta onlarla da bence görüşme yapın. Ama şeyde özellikle bizim çocuklarımızla yine tekrar etmiş olacağım ama çok faydasını görüyorum ben.
125;O3.docx;3. Öneriler;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;4. Kullanımın Etkileri;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;4a. Dil ve konuşma;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;3b. Dil ve iletişim güçlükleri;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
125;O3.docx;4a. Yararlı;Zihinsel alanda özellikle şeyde çocuğun iletişime geçmesi alıcı dilini ifade edici dil becerilerini destekliyor, desteklediğini düşünüyorum
126;O3.docx;1. Kullanım;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;1c. Yer sembolleri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3. Öneriler;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3a. Yeme-içme;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;4. Kullanımın Etkileri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;4a. Dil ve konuşma;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
126;O3.docx;3b. Dil ve iletişim güçlükleri;Evet geçen seneki öğrencilerimizde. Bu mesela şey vardı geçen sene Yusuf diye bir öğrencimiz vardı. Yusuf şey sık nöbetler geçiren epilepsi nöbetleri geçiren bir çocuk. O yüzden çok fazla tekrarla öğretim yapabildiğimiz, bir nöbette de, biliyorsunuz epilepsi nöbetlerini her şeyi sıfırlayan bir öğrenciydi hani şey oluyordu bazen bu Yusuf için belki şey alt bir performans gibi görülebilir. Ama mesela nerdeyiz Yusuf hani o konum bilgisini ne yapıyoruz şu an neredeyiz ne yapıyoruz onları bilmesi açısından hani yemekhanedeyiz dediğini şey yapıyorduk yani görmüştük geçen sene çünkü o sembolle şey yapıyordu çocuk. Yemekhanede olduğunun farkındalık kazınması için sembol ona çok yardımcı olmuştu.
68;O1.docx;4a. Okuma-yazma;Az önce bahsettim mesela okuma yazma var dil konuşma becerileri var ondan sonra etiketleme, eşleme sürecine etkisi var mesela aynı şekilde.
68;O1.docx;4. Kullanımın Etkileri;Az önce bahsettim mesela okuma yazma var dil konuşma becerileri var ondan sonra etiketleme, eşleme sürecine etkisi var mesela aynı şekilde.
68;O1.docx;4a. Bilişsel beceriler;Az önce bahsettim mesela okuma yazma var dil konuşma becerileri var ondan sonra etiketleme, eşleme sürecine etkisi var mesela aynı şekilde.
68;O1.docx;4a. Dil ve konuşma;Az önce bahsettim mesela okuma yazma var dil konuşma becerileri var ondan sonra etiketleme, eşleme sürecine etkisi var mesela aynı şekilde.
69;O1.docx;4. Kullanımın Etkileri;Dil konuşma şöyle mesela ilgili dersle ilgili XXX yaptığımız zaman veya çocuk dersi unutuyor. İki ders sonrası diyelim ne yapacağız. Hayat bilgisi yapacağız çocuk unutuyor biz verdiğimiz XXX hayat bilgisinde evet ben evimi anlatacağım ailem XXX evet ben Hayat bilgisinden ödev verdim şimdi ödevimi anlatacağım. Çocuk ne yapıyor zihinsel çalışmada bulunarak eğer hayat bilgisinde 2 gün önce ev ödevi verdiysek eğer çocuk ben ödevimi yapmıştım annem bana yardım etmişti. Ben ödevimi yaparken zihinsel çalışma XXX onunla ilgili XXX tek tek anlatmasına yer veriyor aynı zamanda.
69;O1.docx;4a. Dil ve konuşma;Dil konuşma şöyle mesela ilgili dersle ilgili XXX yaptığımız zaman veya çocuk dersi unutuyor. İki ders sonrası diyelim ne yapacağız. Hayat bilgisi yapacağız çocuk unutuyor biz verdiğimiz XXX hayat bilgisinde evet ben evimi anlatacağım ailem XXX evet ben Hayat bilgisinden ödev verdim şimdi ödevimi anlatacağım. Çocuk ne yapıyor zihinsel çalışmada bulunarak eğer hayat bilgisinde 2 gün önce ev ödevi verdiysek eğer çocuk ben ödevimi yapmıştım annem bana yardım etmişti. Ben ödevimi yaparken zihinsel çalışma XXX onunla ilgili XXX tek tek anlatmasına yer veriyor aynı zamanda.
69;O1.docx;4a. Akademik beceriler;Dil konuşma şöyle mesela ilgili dersle ilgili XXX yaptığımız zaman veya çocuk dersi unutuyor. İki ders sonrası diyelim ne yapacağız. Hayat bilgisi yapacağız çocuk unutuyor biz verdiğimiz XXX hayat bilgisinde evet ben evimi anlatacağım ailem XXX evet ben Hayat bilgisinden ödev verdim şimdi ödevimi anlatacağım. Çocuk ne yapıyor zihinsel çalışmada bulunarak eğer hayat bilgisinde 2 gün önce ev ödevi verdiysek eğer çocuk ben ödevimi yapmıştım annem bana yardım etmişti. Ben ödevimi yaparken zihinsel çalışma XXX onunla ilgili XXX tek tek anlatmasına yer veriyor aynı zamanda.
70;O1.docx;4a. Okuma-yazma;Mesela hatalı bildi, mesela yanlış bildi tesbih tamam dokunalım sembolümüze sembolümüz ne var burada tesbih a o zaman dersim ne acaba deyip harfleri incelemeye tekrar dönüş sağlıyoruz.  Harfleri incelettik yanlış okudu sembole dokundurtmadık harfleri incelettik yanlış okudu farklı bir ders söyledi. Sorun değil hadi şimdi dokunalım sembolümüze burada ne var tesbih var a tesbih neydi Din Kültürü dersi çünkü ezberden onu kaptığı için hadi bakalım aşağıdaki XXX. Mesela okuma yazmayı XXX oluyor XXX az önce anlattım ya Hayat bilgisi dersindeki ödev konusu ile ilgili anlatımlarda ya da resimde çizdiği resim betimleme anlatmayla ilgili bununla ilgili etkisi olabiliyor. Ama bizim çoğunlukla okuma yazma desteği daha güzel XXX şeklinde yani.
70;O1.docx;4. Kullanımın Etkileri;Mesela hatalı bildi, mesela yanlış bildi tesbih tamam dokunalım sembolümüze sembolümüz ne var burada tesbih a o zaman dersim ne acaba deyip harfleri incelemeye tekrar dönüş sağlıyoruz.  Harfleri incelettik yanlış okudu sembole dokundurtmadık harfleri incelettik yanlış okudu farklı bir ders söyledi. Sorun değil hadi şimdi dokunalım sembolümüze burada ne var tesbih var a tesbih neydi Din Kültürü dersi çünkü ezberden onu kaptığı için hadi bakalım aşağıdaki XXX. Mesela okuma yazmayı XXX oluyor XXX az önce anlattım ya Hayat bilgisi dersindeki ödev konusu ile ilgili anlatımlarda ya da resimde çizdiği resim betimleme anlatmayla ilgili bununla ilgili etkisi olabiliyor. Ama bizim çoğunlukla okuma yazma desteği daha güzel XXX şeklinde yani.
70;O1.docx;4a. Akademik beceriler;Mesela hatalı bildi, mesela yanlış bildi tesbih tamam dokunalım sembolümüze sembolümüz ne var burada tesbih a o zaman dersim ne acaba deyip harfleri incelemeye tekrar dönüş sağlıyoruz.  Harfleri incelettik yanlış okudu sembole dokundurtmadık harfleri incelettik yanlış okudu farklı bir ders söyledi. Sorun değil hadi şimdi dokunalım sembolümüze burada ne var tesbih var a tesbih neydi Din Kültürü dersi çünkü ezberden onu kaptığı için hadi bakalım aşağıdaki XXX. Mesela okuma yazmayı XXX oluyor XXX az önce anlattım ya Hayat bilgisi dersindeki ödev konusu ile ilgili anlatımlarda ya da resimde çizdiği resim betimleme anlatmayla ilgili bununla ilgili etkisi olabiliyor. Ama bizim çoğunlukla okuma yazma desteği daha güzel XXX şeklinde yani.
84;O2.docx;4. Kullanımın Etkileri;ama ben sembolü çok düzenli kullanmıyorum yani. Bazen söyle söyleyeyim çok taraftar değilim kendi çocuklarımda çok işe yarayan bir şey değil bu yani.
84;O2.docx;4b. Yararsız;ama ben sembolü çok düzenli kullanmıyorum yani. Bazen söyle söyleyeyim çok taraftar değilim kendi çocuklarımda çok işe yarayan bir şey değil bu yani.
90;O2.docx;4. Kullanımın Etkileri;Öğretmen. Evet hocam işimize yaramıyor. Ben size söyle söyleyeyim geçen sene sağolsun arkadaşların yaptığı birçok sembolü bu özelliklerin çoğunu taşımadığı için kullanamadık kaldırdık.
90;O2.docx;4b. Uygun hazırlanmaması;Öğretmen. Evet hocam işimize yaramıyor. Ben size söyle söyleyeyim geçen sene sağolsun arkadaşların yaptığı birçok sembolü bu özelliklerin çoğunu taşımadığı için kullanamadık kaldırdık.
91;O2.docx;4. Kullanımın Etkileri;Bir de şöyle bir dezavantajımız var. 4 çocuk hepsi çok engelli hepsinde farklı farlı engeller var. Hepsine hitap eden semboller maalesef olmuyor. Hocam bir günü çalışıyorsunuz mevsimleri çalışıyorsunuz. Ancak onu 4 çocuktan, ve bence bütün arkadaşlarım aynı sıkıntı yaşıyor 4 çocuktan ancak 2si ile çalışabiliyorsunuz diğerlerine başka şekilde anlatmak zorunda kalıyorsunuz.
91;O2.docx;4b. Bireysel farklılıklar;Bir de şöyle bir dezavantajımız var. 4 çocuk hepsi çok engelli hepsinde farklı farlı engeller var. Hepsine hitap eden semboller maalesef olmuyor. Hocam bir günü çalışıyorsunuz mevsimleri çalışıyorsunuz. Ancak onu 4 çocuktan, ve bence bütün arkadaşlarım aynı sıkıntı yaşıyor 4 çocuktan ancak 2si ile çalışabiliyorsunuz diğerlerine başka şekilde anlatmak zorunda kalıyorsunuz.
94;O2.docx;4. Kullanımın Etkileri;Öğretmen. Evet Hocam. Şimdi söyle. Özel eğitim şöyle değil midir? Yani bence birinci amaç ben bu çocuğu işleve uygun işlevsel bu çocukla ne yapabilirim. Değil mi hocam? Siz daha iyi bilirsiniz.
94;O2.docx;4b. Yararsız;Öğretmen. Evet Hocam. Şimdi söyle. Özel eğitim şöyle değil midir? Yani bence birinci amaç ben bu çocuğu işleve uygun işlevsel bu çocukla ne yapabilirim. Değil mi hocam? Siz daha iyi bilirsiniz.
95;O2.docx;4. Kullanımın Etkileri;Öğretmen. Ben bu çocuğa ne verirsem faydalı olur. Bize Ram’dan öyle amaçlar geliyor ki hocam ben kaç kere kavga ettim Ram’daki arkadaşlarla. Kaç kere polemiklere girdik. Yani ben şunu soruyorum size ben bu amacı çalışırsam sizce ne işe yarar. Bu çok önemli hocam. Zaten zor bir iş yapıyoruz zaten tatmin olması az bir iş yapıyoruz yani. O yüzden biraz önce söylediğim gibi. Mesela bir çocuğumda şu vardı çok hoşuma gidiyordu etkinlikte sıkılanda bir çocuktu iki elini tutuyordum şöyle birleştiriyordum bittiğini anlıyordu ve çocuk rahatlıyordu biliyor musunuz? Gerçi bunu öğrettiğimizi düşünmüştüm ama ben ya ben çalışamıyorum öyle söyleyeyim size. Çok beceremiyorum belki ben çok işe yaradığını düşünmüyorum ağır çocuklarda sadece işe yarıyor.
95;O2.docx;4a. Dil ve konuşma;Öğretmen. Ben bu çocuğa ne verirsem faydalı olur. Bize Ram’dan öyle amaçlar geliyor ki hocam ben kaç kere kavga ettim Ram’daki arkadaşlarla. Kaç kere polemiklere girdik. Yani ben şunu soruyorum size ben bu amacı çalışırsam sizce ne işe yarar. Bu çok önemli hocam. Zaten zor bir iş yapıyoruz zaten tatmin olması az bir iş yapıyoruz yani. O yüzden biraz önce söylediğim gibi. Mesela bir çocuğumda şu vardı çok hoşuma gidiyordu etkinlikte sıkılanda bir çocuktu iki elini tutuyordum şöyle birleştiriyordum bittiğini anlıyordu ve çocuk rahatlıyordu biliyor musunuz? Gerçi bunu öğrettiğimizi düşünmüştüm ama ben ya ben çalışamıyorum öyle söyleyeyim size. Çok beceremiyorum belki ben çok işe yaradığını düşünmüyorum ağır çocuklarda sadece işe yarıyor.
95;O2.docx;4b. Yararsız;Öğretmen. Ben bu çocuğa ne verirsem faydalı olur. Bize Ram’dan öyle amaçlar geliyor ki hocam ben kaç kere kavga ettim Ram’daki arkadaşlarla. Kaç kere polemiklere girdik. Yani ben şunu soruyorum size ben bu amacı çalışırsam sizce ne işe yarar. Bu çok önemli hocam. Zaten zor bir iş yapıyoruz zaten tatmin olması az bir iş yapıyoruz yani. O yüzden biraz önce söylediğim gibi. Mesela bir çocuğumda şu vardı çok hoşuma gidiyordu etkinlikte sıkılanda bir çocuktu iki elini tutuyordum şöyle birleştiriyordum bittiğini anlıyordu ve çocuk rahatlıyordu biliyor musunuz? Gerçi bunu öğrettiğimizi düşünmüştüm ama ben ya ben çalışamıyorum öyle söyleyeyim size. Çok beceremiyorum belki ben çok işe yaradığını düşünmüyorum ağır çocuklarda sadece işe yarıyor.
96;O2.docx;3. Öneriler;Günlük yaşam becerileri ben sadece o açıdan çalıştım onda işe yaradı biraz önce örneğini vermiştik ya hocam tuvalet için popo gösterme, çatal kaşık yemek yemek, diş fırçalama evet yemekten sonra dişini fırçalayacağını gösteren beceriler. Bardağı verdiğimde su içme tarzıda, yani şöyle söyleyeyim günlük yaşam becerilerinde sosyal becerilerde bence işe yarıyor.
96;O2.docx;3a. Sosyal etkileşim;Günlük yaşam becerileri ben sadece o açıdan çalıştım onda işe yaradı biraz önce örneğini vermiştik ya hocam tuvalet için popo gösterme, çatal kaşık yemek yemek, diş fırçalama evet yemekten sonra dişini fırçalayacağını gösteren beceriler. Bardağı verdiğimde su içme tarzıda, yani şöyle söyleyeyim günlük yaşam becerilerinde sosyal becerilerde bence işe yarıyor.
96;O2.docx;3a. Öz bakım;Günlük yaşam becerileri ben sadece o açıdan çalıştım onda işe yaradı biraz önce örneğini vermiştik ya hocam tuvalet için popo gösterme, çatal kaşık yemek yemek, diş fırçalama evet yemekten sonra dişini fırçalayacağını gösteren beceriler. Bardağı verdiğimde su içme tarzıda, yani şöyle söyleyeyim günlük yaşam becerilerinde sosyal becerilerde bence işe yarıyor.
96;O2.docx;4. Kullanımın Etkileri;Günlük yaşam becerileri ben sadece o açıdan çalıştım onda işe yaradı biraz önce örneğini vermiştik ya hocam tuvalet için popo gösterme, çatal kaşık yemek yemek, diş fırçalama evet yemekten sonra dişini fırçalayacağını gösteren beceriler. Bardağı verdiğimde su içme tarzıda, yani şöyle söyleyeyim günlük yaşam becerilerinde sosyal becerilerde bence işe yarıyor.
96;O2.docx;4a. Günlük yaşam ve öz bakım;Günlük yaşam becerileri ben sadece o açıdan çalıştım onda işe yaradı biraz önce örneğini vermiştik ya hocam tuvalet için popo gösterme, çatal kaşık yemek yemek, diş fırçalama evet yemekten sonra dişini fırçalayacağını gösteren beceriler. Bardağı verdiğimde su içme tarzıda, yani şöyle söyleyeyim günlük yaşam becerilerinde sosyal becerilerde bence işe yarıyor.
96;O2.docx;3a. Günlük yaşam;Günlük yaşam becerileri ben sadece o açıdan çalıştım onda işe yaradı biraz önce örneğini vermiştik ya hocam tuvalet için popo gösterme, çatal kaşık yemek yemek, diş fırçalama evet yemekten sonra dişini fırçalayacağını gösteren beceriler. Bardağı verdiğimde su içme tarzıda, yani şöyle söyleyeyim günlük yaşam becerilerinde sosyal becerilerde bence işe yarıyor.
97;O2.docx;3. Öneriler;Şöyle olabilir matematikte biz yapmadık çok engellilerde olduğumuz için tabi ki şey yapılabilir. Hani küp taşı gördüğünde çocuk sayı sayacağınız gerçek nesnelerle sayı sayacağını biliyor olabilir. Ben yapmadığım için söyleyemedim. Ama günlük yaşama becerilerinde işe yarıyor.
97;O2.docx;3a. Akademik beceriler;Şöyle olabilir matematikte biz yapmadık çok engellilerde olduğumuz için tabi ki şey yapılabilir. Hani küp taşı gördüğünde çocuk sayı sayacağınız gerçek nesnelerle sayı sayacağını biliyor olabilir. Ben yapmadığım için söyleyemedim. Ama günlük yaşama becerilerinde işe yarıyor.
97;O2.docx;3a. Öz bakım;Şöyle olabilir matematikte biz yapmadık çok engellilerde olduğumuz için tabi ki şey yapılabilir. Hani küp taşı gördüğünde çocuk sayı sayacağınız gerçek nesnelerle sayı sayacağını biliyor olabilir. Ben yapmadığım için söyleyemedim. Ama günlük yaşama becerilerinde işe yarıyor.
97;O2.docx;4. Kullanımın Etkileri;Şöyle olabilir matematikte biz yapmadık çok engellilerde olduğumuz için tabi ki şey yapılabilir. Hani küp taşı gördüğünde çocuk sayı sayacağınız gerçek nesnelerle sayı sayacağını biliyor olabilir. Ben yapmadığım için söyleyemedim. Ama günlük yaşama becerilerinde işe yarıyor.
97;O2.docx;4a. Günlük yaşam ve öz bakım;Şöyle olabilir matematikte biz yapmadık çok engellilerde olduğumuz için tabi ki şey yapılabilir. Hani küp taşı gördüğünde çocuk sayı sayacağınız gerçek nesnelerle sayı sayacağını biliyor olabilir. Ben yapmadığım için söyleyemedim. Ama günlük yaşama becerilerinde işe yarıyor.
115;O3.docx;4. Kullanımın Etkileri;Öğretmen .  Kullanılmasını önerebileceğiniz sembolleri söyler misiniz? Az önce saydığım semboller bence kullanılabilir.  Biz işte bunun işlevselliğini gördük denedik, çoğu çocuk içinde bence yani özellikle çok engelli çocuklar için uygun semboller kullanılabilir.
115;O3.docx;4a. Yararlı;Öğretmen .  Kullanılmasını önerebileceğiniz sembolleri söyler misiniz? Az önce saydığım semboller bence kullanılabilir.  Biz işte bunun işlevselliğini gördük denedik, çoğu çocuk içinde bence yani özellikle çok engelli çocuklar için uygun semboller kullanılabilir.
119;O3.docx;4. Kullanımın Etkileri;diğer öğretmenler de biraz yıprandığını söylediler. Öğretmen .  Evet ama bu şey ile ilgili yani çocukların durumları ile ilgili olduğunu biraz
119;O3.docx;4d. Dayanıklı olmaması;diğer öğretmenler de biraz yıprandığını söylediler. Öğretmen .  Evet ama bu şey ile ilgili yani çocukların durumları ile ilgili olduğunu biraz
123;O3.docx;3. Öneriler;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;3b. Çoklu yetersizlik;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;3b. Görme yetersizliği;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;4. Kullanımın Etkileri;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
123;O3.docx;4a. Akademik beceriler;Onun dışında zaten bizim çocuklarımız şey çocuklar görmenin yanında ek engeli olduğu için öğrenme sürecinde biraz daha mesela sadece işitsel değil dokunsalı da pek çok duyuyu katıp öğrenmesini hızlandırmaya çalıştığımız için semboller de bunu desteklediği için dokunsal olarak o yüzden görsel ve dokunsal olarak o yüzden mutlaka kullanıyoruz yani. Hani bunun için bence bana sorarsanız çok engelliler sınıfında mutlaka kullanılmalı derim ben.
